branch_id,branch_name,city,region,branch_type,tier,month,year,month_num,quarter,headcount,total_transactions,new_accounts_opened,revenue_lakhs,expenses_lakhs,profit_lakhs,profit_margin_pct,loan_disbursed_lakhs,deposits_lakhs,npa_ratio_pct,digital_txn_pct,revenue_per_txn_inr,cost_efficiency,revenue_per_staff,customer_satisfaction
BRN038,Howrah,Kolkata,East,Urban,high,2021-01,2021,1,Q1,30,4596,244,34.93,24.34,10.59,30.32,277.32,308.85,0.75,71.48,760.01,0.6968,1.1643,4.76
BRN038,Howrah,Kolkata,East,Urban,high,2021-02,2021,2,Q1,30,4630,246,35.18,25.25,9.93,28.23,279.34,311.1,0.97,68.66,759.83,0.7177,1.1727,4.76
BRN038,Howrah,Kolkata,East,Urban,high,2021-03,2021,3,Q1,30,4367,232,33.18,24.04,9.14,27.55,263.49,293.45,1.07,73.8,759.79,0.7245,1.106,4.33
BRN038,Howrah,Kolkata,East,Urban,high,2021-04,2021,4,Q2,30,5072,269,38.54,23.63,14.91,38.69,306.03,340.82,1.01,65.11,759.86,0.6131,1.2847,4.71
BRN038,Howrah,Kolkata,East,Urban,high,2021-05,2021,5,Q2,30,4566,242,34.69,23.59,11.1,32.0,275.48,306.81,0.35,81.35,759.75,0.68,1.1563,4.92
BRN038,Howrah,Kolkata,East,Urban,high,2021-06,2021,6,Q2,30,5475,291,41.61,25.04,16.57,39.82,330.36,367.93,1.64,67.14,760.0,0.6018,1.387,4.47
BRN038,Howrah,Kolkata,East,Urban,high,2021-07,2021,7,Q3,30,5066,269,38.49,25.32,13.17,34.22,305.65,340.4,0.8,71.73,759.77,0.6578,1.283,4.75
BRN038,Howrah,Kolkata,East,Urban,high,2021-08,2021,8,Q3,30,5077,269,38.58,24.22,14.36,37.22,306.33,341.16,1.75,86.46,759.9,0.6278,1.286,4.52
BRN038,Howrah,Kolkata,East,Urban,high,2021-09,2021,9,Q3,30,5488,291,41.7,23.97,17.73,42.52,331.1,368.75,1.63,84.56,759.84,0.5748,1.39,4.78
BRN038,Howrah,Kolkata,East,Urban,high,2021-10,2021,10,Q4,30,5211,277,39.6,23.07,16.53,41.74,314.42,350.17,1.08,79.78,759.93,0.5826,1.32,4.35
BRN038,Howrah,Kolkata,East,Urban,high,2021-11,2021,11,Q4,30,5836,310,44.35,23.6,20.75,46.79,352.15,392.19,0.74,73.13,759.94,0.5321,1.4783,4.41
BRN038,Howrah,Kolkata,East,Urban,high,2021-12,2021,12,Q4,30,5358,284,40.72,24.7,16.02,39.34,323.3,360.06,1.33,73.11,759.99,0.6066,1.3573,4.65
BRN038,Howrah,Kolkata,East,Urban,high,2022-01,2022,1,Q1,30,4544,241,34.53,24.12,10.41,30.15,274.15,305.32,0.17,83.51,759.9,0.6985,1.151,4.91
BRN038,Howrah,Kolkata,East,Urban,high,2022-02,2022,2,Q1,30,4738,251,36.0,25.23,10.77,29.92,285.88,318.38,0.69,80.96,759.81,0.7008,1.2,4.86
BRN038,Howrah,Kolkata,East,Urban,high,2022-03,2022,3,Q1,30,4859,258,36.92,25.35,11.57,31.34,293.17,326.5,0.87,81.23,759.83,0.6866,1.2307,4.58
BRN038,Howrah,Kolkata,East,Urban,high,2022-04,2022,4,Q2,30,5589,297,42.47,23.43,19.04,44.83,337.22,375.56,0.77,73.48,759.89,0.5517,1.4157,4.76
BRN038,Howrah,Kolkata,East,Urban,high,2022-05,2022,5,Q2,30,5576,296,42.37,23.87,18.5,43.66,336.44,374.7,1.52,67.33,759.86,0.5634,1.4123,4.54
BRN038,Howrah,Kolkata,East,Urban,high,2022-06,2022,6,Q2,30,5674,301,43.11,23.47,19.64,45.56,342.33,381.25,0.38,78.95,759.78,0.5444,1.437,4.31
BRN038,Howrah,Kolkata,East,Urban,high,2022-07,2022,7,Q3,30,5763,306,43.79,22.81,20.98,47.91,347.69,387.22,1.63,66.69,759.85,0.5209,1.4597,4.32
BRN038,Howrah,Kolkata,East,Urban,high,2022-08,2022,8,Q3,30,6063,322,46.07,23.41,22.66,49.19,365.82,407.41,0.63,84.75,759.85,0.5081,1.5357,4.82
BRN038,Howrah,Kolkata,East,Urban,high,2022-09,2022,9,Q3,30,5810,308,44.15,23.91,20.24,45.84,350.54,390.39,1.35,79.19,759.9,0.5416,1.4717,4.35
BRN038,Howrah,Kolkata,East,Urban,high,2022-10,2022,10,Q4,30,5253,279,39.92,22.77,17.15,42.96,316.94,352.98,0.54,79.63,759.95,0.5704,1.3307,4.86
BRN038,Howrah,Kolkata,East,Urban,high,2022-11,2022,11,Q4,30,5936,315,45.1,25.25,19.85,44.01,358.13,398.84,1.79,68.53,759.77,0.5599,1.5033,4.94
BRN038,Howrah,Kolkata,East,Urban,high,2022-12,2022,12,Q4,30,6663,354,50.63,23.52,27.11,53.55,402.02,447.73,0.96,65.41,759.87,0.4645,1.6877,4.71
BRN038,Howrah,Kolkata,East,Urban,high,2023-01,2023,1,Q1,30,5474,291,41.59,22.97,18.62,44.77,330.26,367.81,1.43,83.29,759.77,0.5523,1.3863,4.78
BRN038,Howrah,Kolkata,East,Urban,high,2023-02,2023,2,Q1,30,4909,260,37.3,24.05,13.25,35.52,296.16,329.84,0.61,75.76,759.83,0.6448,1.2433,4.88
BRN038,Howrah,Kolkata,East,Urban,high,2023-03,2023,3,Q1,30,5374,285,40.84,24.09,16.75,41.01,324.26,361.13,0.87,77.79,759.96,0.5899,1.3613,4.92
BRN038,Howrah,Kolkata,East,Urban,high,2023-04,2023,4,Q2,30,5621,298,42.71,24.08,18.63,43.62,339.17,377.73,0.58,75.04,759.83,0.5638,1.4237,4.31
BRN038,Howrah,Kolkata,East,Urban,high,2023-05,2023,5,Q2,30,5978,317,45.42,24.05,21.37,47.05,360.66,401.67,0.76,70.57,759.79,0.5295,1.514,4.53
BRN038,Howrah,Kolkata,East,Urban,high,2023-06,2023,6,Q2,30,6409,340,48.7,24.26,24.44,50.18,386.67,430.63,0.13,87.38,759.87,0.4982,1.6233,4.31
BRN038,Howrah,Kolkata,East,Urban,high,2023-07,2023,7,Q3,30,5711,303,43.39,25.08,18.31,42.2,344.56,383.73,1.67,85.11,759.76,0.578,1.4463,4.34
BRN038,Howrah,Kolkata,East,Urban,high,2023-08,2023,8,Q3,30,6207,330,47.17,22.77,24.4,51.73,374.52,417.1,0.79,75.58,759.95,0.4827,1.5723,4.48
BRN038,Howrah,Kolkata,East,Urban,high,2023-09,2023,9,Q3,30,5849,310,44.45,22.84,21.61,48.62,352.93,393.05,0.99,71.51,759.96,0.5138,1.4817,4.71
BRN038,Howrah,Kolkata,East,Urban,high,2023-10,2023,10,Q4,30,5726,304,43.51,25.63,17.88,41.09,345.49,384.77,1.39,75.4,759.87,0.5891,1.4503,4.63
BRN038,Howrah,Kolkata,East,Urban,high,2023-11,2023,11,Q4,30,5946,316,45.18,23.64,21.54,47.68,358.77,399.56,1.53,80.05,759.84,0.5232,1.506,4.52
BRN038,Howrah,Kolkata,East,Urban,high,2023-12,2023,12,Q4,30,6497,345,49.37,25.56,23.81,48.23,392.01,436.58,1.8,87.91,759.89,0.5177,1.6457,4.52
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-01,2021,1,Q1,17,2783,96,17.12,11.14,5.98,34.93,75.42,123.66,0.74,42.93,615.16,0.6507,1.0071,3.94
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-02,2021,2,Q1,17,2972,103,18.28,10.99,7.29,39.88,80.56,132.08,2.14,44.3,615.07,0.6012,1.0753,3.7
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-03,2021,3,Q1,17,3170,110,19.5,10.12,9.38,48.1,85.92,140.87,2.66,40.25,615.14,0.519,1.1471,4.03
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-04,2021,4,Q2,17,3005,104,18.49,10.06,8.43,45.59,81.45,133.54,1.11,53.63,615.31,0.5441,1.0876,3.85
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-05,2021,5,Q2,17,2956,102,18.18,10.55,7.63,41.97,80.12,131.36,0.65,42.16,615.02,0.5803,1.0694,4.13
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-06,2021,6,Q2,17,3273,113,20.13,11.07,9.06,45.01,88.7,145.43,2.07,33.16,615.03,0.5499,1.1841,4.09
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-07,2021,7,Q3,17,3423,119,21.06,10.14,10.92,51.85,92.78,152.11,0.94,53.34,615.25,0.4815,1.2388,4.2
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-08,2021,8,Q3,17,3358,116,20.66,10.93,9.73,47.1,91.02,149.23,1.44,45.45,615.25,0.529,1.2153,3.81
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-09,2021,9,Q3,17,3355,116,20.64,10.1,10.54,51.07,90.93,149.09,2.69,36.76,615.2,0.4893,1.2141,4.33
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-10,2021,10,Q4,17,3483,121,21.43,10.63,10.8,50.4,94.4,154.78,1.08,44.52,615.27,0.496,1.2606,3.98
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-11,2021,11,Q4,17,3556,123,21.88,10.49,11.39,52.06,96.39,158.03,2.16,47.78,615.3,0.4794,1.2871,4.1
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2021-12,2021,12,Q4,17,3281,114,20.18,11.06,9.12,45.19,88.92,145.8,0.93,36.04,615.06,0.5481,1.1871,3.98
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-01,2022,1,Q1,17,2908,101,17.89,11.1,6.79,37.95,78.83,129.25,2.3,32.42,615.2,0.6205,1.0524,3.92
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-02,2022,2,Q1,17,3005,104,18.49,11.23,7.26,39.26,81.45,133.54,0.79,42.54,615.31,0.6074,1.0876,4.19
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-03,2022,3,Q1,17,3065,106,18.85,10.49,8.36,44.35,83.07,136.2,2.36,35.7,615.01,0.5565,1.1088,4.2
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-04,2022,4,Q2,17,3536,122,21.75,10.72,11.03,50.71,95.84,157.13,1.61,45.13,615.1,0.4929,1.2794,3.92
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-05,2022,5,Q2,17,3390,117,20.85,10.59,10.26,49.21,91.87,150.62,0.69,50.32,615.04,0.5079,1.2265,4.01
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-06,2022,6,Q2,17,3446,119,21.2,10.13,11.07,52.22,93.4,153.14,2.81,53.68,615.21,0.4778,1.2471,4.19
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-07,2022,7,Q3,17,3373,117,20.75,10.14,10.61,51.13,91.41,149.87,0.52,53.35,615.18,0.4887,1.2206,4.02
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-08,2022,8,Q3,17,3321,115,20.43,10.29,10.14,49.63,90.0,147.55,1.27,49.87,615.18,0.5037,1.2018,3.94
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-09,2022,9,Q3,17,3460,120,21.28,10.18,11.1,52.16,93.78,153.76,1.63,33.69,615.03,0.4784,1.2518,3.84
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-10,2022,10,Q4,17,3660,127,22.52,10.69,11.83,52.53,99.2,162.65,2.83,52.81,615.3,0.4747,1.3247,4.16
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-11,2022,11,Q4,17,4021,139,24.74,10.28,14.46,58.45,108.99,178.69,1.05,52.38,615.27,0.4155,1.4553,3.75
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2022-12,2022,12,Q4,17,4221,146,25.96,11.06,14.9,57.4,114.39,187.55,2.85,40.58,615.02,0.426,1.5271,3.73
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-01,2023,1,Q1,17,2879,100,17.71,10.53,7.18,40.54,78.04,127.95,1.72,38.46,615.14,0.5946,1.0418,3.69
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-02,2023,2,Q1,17,3252,113,20.0,10.75,9.25,46.25,88.13,144.49,2.05,40.85,615.01,0.5375,1.1765,4.26
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-03,2023,3,Q1,17,3686,128,22.67,11.12,11.55,50.95,99.89,163.77,1.69,37.11,615.03,0.4905,1.3335,3.74
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-04,2023,4,Q2,17,3268,113,20.1,10.82,9.28,46.17,88.56,145.2,0.66,50.31,615.06,0.5383,1.1824,4.26
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-05,2023,5,Q2,17,3861,134,23.75,11.13,12.62,53.14,104.65,171.58,2.73,38.02,615.13,0.4686,1.3971,3.84
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-06,2023,6,Q2,17,3738,129,22.99,10.03,12.96,56.37,101.31,166.1,2.22,41.11,615.03,0.4363,1.3524,3.69
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-07,2023,7,Q3,17,3575,124,21.99,10.21,11.78,53.57,96.9,158.87,0.2,50.15,615.1,0.4643,1.2935,4.12
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-08,2023,8,Q3,17,3523,122,21.67,10.21,11.46,52.88,95.49,156.56,1.56,38.87,615.1,0.4712,1.2747,3.93
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-09,2023,9,Q3,17,3654,127,22.48,11.19,11.29,50.22,99.03,162.36,0.27,40.75,615.22,0.4978,1.3224,4.1
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-10,2023,10,Q4,17,4147,144,25.51,10.35,15.16,59.43,112.39,184.26,2.32,45.15,615.14,0.4057,1.5006,3.72
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-11,2023,11,Q4,17,4081,141,25.1,10.03,15.07,60.04,110.6,181.33,1.94,35.2,615.05,0.3996,1.4765,3.75
BRN039,Bhubaneswar CBD,Bhubaneswar,East,Rural,mid,2023-12,2023,12,Q4,17,4214,146,25.92,10.66,15.26,58.87,114.22,187.27,2.86,51.06,615.09,0.4113,1.5247,3.85
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-01,2021,1,Q1,13,1848,114,26.31,14.66,11.65,44.28,78.41,175.59,2.44,45.76,1423.7,0.5572,2.0238,4.1
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-02,2021,2,Q1,13,1791,110,25.5,14.7,10.8,42.35,76.0,170.19,0.4,36.42,1423.79,0.5765,1.9615,3.89
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-03,2021,3,Q1,13,2061,127,29.34,14.89,14.45,49.25,87.44,195.82,0.62,41.05,1423.58,0.5075,2.2569,3.7
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-04,2021,4,Q2,13,2125,131,30.24,14.5,15.74,52.05,90.14,201.87,2.07,54.32,1423.06,0.4795,2.3262,3.42
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-05,2021,5,Q2,13,2107,130,29.99,14.25,15.74,52.48,89.4,200.19,2.63,35.81,1423.35,0.4752,2.3069,3.64
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-06,2021,6,Q2,13,2150,133,30.6,14.75,15.85,51.8,91.2,204.23,2.48,48.57,1423.26,0.482,2.3538,3.57
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-07,2021,7,Q3,13,2191,135,31.19,14.45,16.74,53.67,92.97,208.19,1.81,43.84,1423.55,0.4633,2.3992,3.49
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-08,2021,8,Q3,13,2049,126,29.17,14.13,15.04,51.56,86.93,194.67,2.98,49.59,1423.62,0.4844,2.2438,3.48
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-09,2021,9,Q3,13,2314,143,32.93,14.38,18.55,56.33,98.15,219.79,0.6,42.73,1423.08,0.4367,2.5331,4.09
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-10,2021,10,Q4,13,2344,145,33.36,14.66,18.7,56.06,99.42,222.64,0.56,33.07,1423.21,0.4394,2.5662,3.72
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-11,2021,11,Q4,13,2344,145,33.37,15.24,18.13,54.33,99.45,222.71,1.76,46.14,1423.63,0.4567,2.5669,3.96
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2021-12,2021,12,Q4,13,2188,135,31.15,14.32,16.83,54.03,92.83,207.89,0.41,46.97,1423.67,0.4597,2.3962,4.11
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-01,2022,1,Q1,13,1846,114,26.28,15.31,10.97,41.74,78.33,175.4,0.86,36.74,1423.62,0.5826,2.0215,3.91
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-02,2022,2,Q1,13,2085,129,29.67,14.73,14.94,50.35,88.44,198.05,2.25,33.85,1423.02,0.4965,2.2823,3.56
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-03,2022,3,Q1,13,2302,142,32.76,14.95,17.81,54.37,97.66,218.69,2.14,42.98,1423.11,0.4563,2.52,3.49
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-04,2022,4,Q2,13,2128,131,30.29,14.79,15.5,51.17,90.29,202.19,0.94,34.09,1423.4,0.4883,2.33,3.63
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-05,2022,5,Q2,13,2198,136,31.28,14.48,16.8,53.71,93.24,208.81,2.11,42.55,1423.11,0.4629,2.4062,3.9
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-06,2022,6,Q2,13,2414,149,34.35,15.54,18.81,54.76,102.4,229.3,1.93,37.07,1422.95,0.4524,2.6423,3.83
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-07,2022,7,Q3,13,2486,153,35.39,14.07,21.32,60.24,105.47,236.19,2.22,32.0,1423.57,0.3976,2.7223,3.66
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-08,2022,8,Q3,13,2231,138,31.76,15.09,16.67,52.49,94.66,211.98,2.27,50.32,1423.58,0.4751,2.4431,3.81
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-09,2022,9,Q3,13,2187,135,31.13,14.06,17.07,54.83,92.78,207.77,1.04,45.65,1423.41,0.4517,2.3946,3.9
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-10,2022,10,Q4,13,2260,139,32.16,14.87,17.29,53.76,95.86,214.67,1.84,42.83,1423.01,0.4624,2.4738,3.77
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-11,2022,11,Q4,13,2500,154,35.58,14.63,20.95,58.88,106.04,237.46,0.45,40.84,1423.2,0.4112,2.7369,3.47
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2022-12,2022,12,Q4,13,2546,157,36.24,14.96,21.28,58.72,108.02,241.9,2.13,51.6,1423.41,0.4128,2.7877,3.63
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-01,2023,1,Q1,13,2046,126,29.12,14.38,14.74,50.62,86.78,194.34,1.93,41.1,1423.26,0.4938,2.24,3.5
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-02,2023,2,Q1,13,2072,128,29.5,15.2,14.3,48.47,87.92,196.88,1.75,43.18,1423.75,0.5153,2.2692,3.52
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-03,2023,3,Q1,13,2441,151,34.74,14.13,20.61,59.33,103.55,231.88,2.17,35.4,1423.19,0.4067,2.6723,4.04
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-04,2023,4,Q2,13,2255,139,32.09,14.8,17.29,53.88,95.65,214.19,2.56,43.01,1423.06,0.4612,2.4685,3.99
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-05,2023,5,Q2,13,2598,160,36.98,14.04,22.94,62.03,110.22,246.82,2.75,49.38,1423.4,0.3797,2.8446,3.44
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-06,2023,6,Q2,13,2466,152,35.11,15.38,19.73,56.19,104.63,234.31,2.36,51.06,1423.76,0.4381,2.7008,4.09
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-07,2023,7,Q3,13,2631,162,37.44,14.33,23.11,61.73,111.6,249.92,0.75,52.32,1423.03,0.3827,2.88,4.0
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-08,2023,8,Q3,13,2543,157,36.19,15.24,20.95,57.89,107.86,241.55,0.46,37.27,1423.12,0.4211,2.7838,3.77
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-09,2023,9,Q3,13,2758,170,39.26,15.75,23.51,59.88,117.01,262.03,2.99,51.14,1423.5,0.4012,3.02,3.64
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-10,2023,10,Q4,13,2663,164,37.9,14.1,23.8,62.8,112.95,252.95,1.76,51.71,1423.21,0.372,2.9154,4.05
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-11,2023,11,Q4,13,2871,177,40.87,15.52,25.35,62.03,121.8,272.75,1.02,38.4,1423.55,0.3797,3.1438,3.91
BRN040,Cuttack Main,Cuttack,East,Rural,mid,2023-12,2023,12,Q4,13,2733,169,38.89,14.07,24.82,63.82,115.92,259.59,2.16,51.35,1422.98,0.3618,2.9915,3.83
BRN041,Patna Main,Patna,East,Rural,high,2021-01,2021,1,Q1,31,4041,240,27.35,23.13,4.22,15.43,245.39,287.98,1.48,53.95,676.81,0.8457,0.8823,4.27
BRN041,Patna Main,Patna,East,Rural,high,2021-02,2021,2,Q1,31,4301,255,29.11,25.08,4.03,13.84,261.21,306.54,1.28,34.26,676.82,0.8616,0.939,4.26
BRN041,Patna Main,Patna,East,Rural,high,2021-03,2021,3,Q1,31,4115,244,27.85,23.02,4.83,17.34,249.91,293.28,0.96,51.68,676.79,0.8266,0.8984,4.08
BRN041,Patna Main,Patna,East,Rural,high,2021-04,2021,4,Q2,31,4738,281,32.07,23.57,8.5,26.5,287.73,337.66,1.75,36.91,676.87,0.735,1.0345,4.02
BRN041,Patna Main,Patna,East,Rural,high,2021-05,2021,5,Q2,31,4706,279,31.85,23.06,8.79,27.6,285.77,335.36,0.53,52.09,676.8,0.724,1.0274,4.14
BRN041,Patna Main,Patna,East,Rural,high,2021-06,2021,6,Q2,31,4610,274,31.2,22.95,8.25,26.44,279.97,328.56,0.94,54.04,676.79,0.7356,1.0065,3.82
BRN041,Patna Main,Patna,East,Rural,high,2021-07,2021,7,Q3,31,4828,287,32.68,23.81,8.87,27.14,293.19,344.08,1.03,48.71,676.88,0.7286,1.0542,3.9
BRN041,Patna Main,Patna,East,Rural,high,2021-08,2021,8,Q3,31,4934,293,33.39,23.34,10.05,30.1,299.62,351.62,1.22,53.98,676.73,0.699,1.0771,4.17
BRN041,Patna Main,Patna,East,Rural,high,2021-09,2021,9,Q3,31,5010,298,33.91,24.67,9.24,27.25,304.25,357.05,0.57,51.15,676.85,0.7275,1.0939,4.17
BRN041,Patna Main,Patna,East,Rural,high,2021-10,2021,10,Q4,31,4721,280,31.95,23.19,8.76,27.42,286.69,336.45,1.52,33.72,676.76,0.7258,1.0306,3.93
BRN041,Patna Main,Patna,East,Rural,high,2021-11,2021,11,Q4,31,4923,292,33.32,23.82,9.5,28.51,298.96,350.85,0.43,50.67,676.82,0.7149,1.0748,3.69
BRN041,Patna Main,Patna,East,Rural,high,2021-12,2021,12,Q4,31,5495,326,37.19,23.25,13.94,37.48,333.66,391.57,1.41,40.45,676.8,0.6252,1.1997,4.27
BRN041,Patna Main,Patna,East,Rural,high,2022-01,2022,1,Q1,31,4429,263,29.97,25.16,4.81,16.05,268.95,315.63,0.51,53.55,676.68,0.8395,0.9668,3.98
BRN041,Patna Main,Patna,East,Rural,high,2022-02,2022,2,Q1,31,4467,265,30.23,22.71,7.52,24.88,271.29,318.38,0.95,51.39,676.74,0.7512,0.9752,4.06
BRN041,Patna Main,Patna,East,Rural,high,2022-03,2022,3,Q1,31,4704,279,31.83,23.14,8.69,27.3,285.64,335.22,1.02,35.83,676.66,0.727,1.0268,4.13
BRN041,Patna Main,Patna,East,Rural,high,2022-04,2022,4,Q2,31,4839,287,32.75,24.76,7.99,24.4,293.84,344.83,1.17,38.74,676.79,0.756,1.0565,3.68
BRN041,Patna Main,Patna,East,Rural,high,2022-05,2022,5,Q2,31,4691,279,31.75,23.54,8.21,25.86,284.87,334.31,1.51,36.87,676.83,0.7414,1.0242,3.9
BRN041,Patna Main,Patna,East,Rural,high,2022-06,2022,6,Q2,31,5179,308,35.05,22.68,12.37,35.29,314.5,369.08,1.16,47.67,676.77,0.6471,1.1306,4.33
BRN041,Patna Main,Patna,East,Rural,high,2022-07,2022,7,Q3,31,4837,287,32.73,23.59,9.14,27.93,293.71,344.68,1.69,42.2,676.66,0.7207,1.0558,3.82
BRN041,Patna Main,Patna,East,Rural,high,2022-08,2022,8,Q3,31,5237,311,35.44,24.51,10.93,30.84,318.0,373.19,1.32,46.9,676.72,0.6916,1.1432,3.92
BRN041,Patna Main,Patna,East,Rural,high,2022-09,2022,9,Q3,31,5255,312,35.57,23.81,11.76,33.06,319.14,374.53,0.48,50.62,676.88,0.6694,1.1474,3.93
BRN041,Patna Main,Patna,East,Rural,high,2022-10,2022,10,Q4,31,5316,316,35.97,23.68,12.29,34.17,322.8,378.82,0.18,51.25,676.64,0.6583,1.1603,4.32
BRN041,Patna Main,Patna,East,Rural,high,2022-11,2022,11,Q4,31,5893,350,39.88,24.95,14.93,37.44,357.88,419.99,0.74,35.78,676.74,0.6256,1.2865,4.23
BRN041,Patna Main,Patna,East,Rural,high,2022-12,2022,12,Q4,31,5892,350,39.87,23.28,16.59,41.61,357.77,419.86,1.44,37.81,676.68,0.5839,1.2861,3.78
BRN041,Patna Main,Patna,East,Rural,high,2023-01,2023,1,Q1,31,4932,293,33.38,24.82,8.56,25.64,299.49,351.47,1.41,52.02,676.8,0.7436,1.0768,4.25
BRN041,Patna Main,Patna,East,Rural,high,2023-02,2023,2,Q1,31,5009,298,33.9,24.14,9.76,28.79,304.18,356.97,1.61,51.02,676.78,0.7121,1.0935,3.87
BRN041,Patna Main,Patna,East,Rural,high,2023-03,2023,3,Q1,31,5040,299,34.11,22.53,11.58,33.95,306.03,359.14,0.19,53.16,676.79,0.6605,1.1003,4.11
BRN041,Patna Main,Patna,East,Rural,high,2023-04,2023,4,Q2,31,5599,333,37.89,22.96,14.93,39.4,340.02,399.03,0.26,48.24,676.73,0.606,1.2223,4.13
BRN041,Patna Main,Patna,East,Rural,high,2023-05,2023,5,Q2,31,5130,305,34.72,24.36,10.36,29.84,311.54,365.61,0.35,40.15,676.8,0.7016,1.12,3.92
BRN041,Patna Main,Patna,East,Rural,high,2023-06,2023,6,Q2,31,5006,297,33.88,24.06,9.82,28.98,303.97,356.72,1.0,52.16,676.79,0.7102,1.0929,3.69
BRN041,Patna Main,Patna,East,Rural,high,2023-07,2023,7,Q3,31,5764,342,39.01,24.94,14.07,36.07,350.02,410.77,0.28,33.22,676.79,0.6393,1.2584,4.31
BRN041,Patna Main,Patna,East,Rural,high,2023-08,2023,8,Q3,31,5596,332,37.87,24.97,12.9,34.06,339.81,398.79,0.18,38.89,676.73,0.6594,1.2216,4.34
